name,overallRank,genderRank,count,gender
Mary,1,1,63511,F
Robert,2,1,59808,M
James,3,2,52133,M
John,4,3,52110,M
William,5,4,47814,M
Betty,6,2,36677,F
Dorothy,7,3,31477,F
Charles,8,5,29929,M
Richard,9,6,29570,M
Donald,10,7,27181,M
George,11,8,23021,M
Joseph,12,9,21165,M
Helen,13,4,20982,F
Margaret,14,5,19211,F
Edward,15,10,17220,M
Doris,16,6,16498,F
Thomas,17,11,16274,M
Barbara,18,7,16038,F
Ruth,19,8,16022,F
Shirley,20,9,14576,F
Patricia,21,10,13624,F
Virginia,22,11,13234,F
Frank,23,12,12966,M
Paul,24,13,12431,M
Jack,25,14,12167,M
Raymond,26,15,11909,M
Jean,27,12,11865,F
Harold,28,16,11677,M
Joan,29,13,11666,F
Dolores,30,14,11506,F
David,31,17,11301,M
Elizabeth,32,15,11248,F
Frances,33,16,11092,F
Kenneth,34,18,10841,M
Lois,35,17,10295,F
Mildred,36,18,10255,F
Evelyn,37,19,9886,F
Walter,38,19,9850,M
Anna,39,20,9750,F
Alice,40,21,9480,F
Marie,41,22,9158,F
Eugene,42,20,9045,M
Joyce,43,23,8596,F
Henry,44,21,8571,M
Arthur,45,22,8470,M
Billy,46,23,8320,M
Albert,47,24,8079,M
Phyllis,48,24,7995,F
Norma,49,25,7894,F
Herbert,50,25,7881,M
Rose,51,26,7785,F
Ralph,52,26,7715,M
Martha,53,27,7639,F
Gloria,54,28,7539,F
Harry,55,27,7144,M
Irene,56,29,7039,F
Marjorie,57,30,6987,F
Louise,58,31,6903,F
Carl,59,28,6895,M
Nancy,60,32,6872,F
Marilyn,61,33,6731,F
Willie,62,29,6616,M
Joe,63,30,6596,M
Catherine,64,34,6277,F
Florence,65,35,6212,F
Ruby,66,36,6152,F
Howard,67,31,6010,M
Louis,68,32,5995,M
Gerald,69,33,5966,M
Annie,70,37,5955,F
Eleanor,71,38,5865,F
Beverly,72,39,5862,F
Fred,73,34,5857,M
Roy,74,35,5812,M
Earl,75,36,5737,M
Clarence,76,37,5729,M
Lillian,77,40,5711,F
Thelma,78,41,5476,F
Lorraine,79,42,5352,F
Geraldine,80,43,5334,F
Gladys,81,44,5327,F
Lawrence,82,38,5306,M
Josephine,83,45,5298,F
Francis,84,39,5270,M
Ann,85,46,5172,F
Norman,86,40,5157,M
Donna,87,47,5139,F
June,88,48,5094,F
Theresa,89,49,5068,F
Pauline,90,50,5026,F
Edna,91,51,4931,F
Alfred,92,41,4928,M
Leonard,93,42,4829,M
Rita,94,52,4767,F
Ernest,95,43,4753,M
Anthony,96,44,4733,M
Marion,97,53,4633,F
Grace,98,54,4569,F
Bernice,99,55,4551,F
Ethel,100,56,4519,F
Lucille,101,57,4502,F
Ronald,102,45,4479,M
Audrey,103,58,4460,F
Edith,104,59,4455,F
Juanita,105,60,4412,F
Wanda,106,61,4397,F
Marvin,107,46,4389,M
Daniel,108,47,4366,M
Jane,109,62,4353,F
Carol,110,63,4279,F
Stanley,111,48,4265,M
Hazel,112,64,4164,F
Clara,113,65,4148,F
Melvin,114,49,4100,M
Wilma,115,66,4007,F
Bobby,116,50,3924,M
Elaine,117,67,3852,F
Leroy,118,51,3818,M
Sarah,119,68,3815,F
Bernard,120,52,3809,M
Emma,121,69,3803,F
Peggy,122,70,3780,F
Esther,123,71,3586,F
Beatrice,124,72,3574,F
Samuel,125,53,3567,M
Charlotte,126,73,3537,F
Delores,127,74,3517,F
Michael,128,54,3465,M
Marian,129,75,3447,F
Willie,130,76,3319,F
Carolyn,131,77,3272,F
Elsie,132,78,3230,F
Peter,133,55,3216,M
Billie,134,79,3191,F
Russell,135,56,3183,M
Ray,136,57,3174,M
Rosemary,137,80,3107,F
Vivian,138,81,3101,F
Floyd,139,58,3079,M
Andrew,140,59,3076,M
Janet,141,82,3050,F
Eva,142,83,3019,F
Leo,143,60,3018,M
Katherine,144,84,3016,F
Maxine,145,85,2994,F
Jerry,146,61,2991,M
Bonnie,147,86,2974,F
Jacqueline,148,87,2970,F
Julia,149,88,2950,F
Lloyd,150,62,2949,M
Bill,151,63,2947,M
Kathleen,152,89,2941,F
Laura,153,90,2936,F
Roger,154,64,2928,M
Theodore,155,65,2902,M
Edwin,156,66,2897,M
Anne,157,91,2881,F
Jeanne,158,92,2818,F
Frederick,159,67,2813,M
Gene,160,68,2810,M
Bertha,161,93,2800,F
Agnes,162,94,2770,F
Wayne,163,69,2741,M
Gertrude,164,95,2725,F
Elmer,165,70,2697,M
Vernon,166,71,2683,M
Ida,167,96,2673,F
Clifford,168,72,2669,M
Dale,169,73,2664,M
Clyde,170,74,2628,M
Herman,171,75,2622,M
Philip,172,76,2606,M
Ellen,173,97,2567,F
Eileen,174,98,2558,F
Alvin,175,77,2555,M
Vera,176,99,2549,F
Maria,177,100,2532,F
Don,178,78,2519,M
Joanne,179,101,2497,F
Gordon,180,79,2493,M
Ella,181,102,2474,F
Lillie,182,103,2441,F
Kathryn,183,104,2434,F
Glenn,184,80,2433,M
Arlene,185,105,2398,F
Alma,186,106,2389,F
Bessie,187,107,2380,F
Margie,188,108,2336,F
Leon,189,81,2336,M
Vincent,190,82,2328,M
Martin,191,83,2309,M
Viola,192,109,2291,F
Jessie,193,110,2258,F
Lewis,194,84,2228,M
Violet,195,111,2214,F
Sally,196,112,2212,F
Lee,197,85,2209,M
Nellie,198,113,2198,F
Allen,199,86,2189,M
Charlie,200,87,2185,M
Pearl,201,114,2172,F
Lucy,202,115,2128,F
Georgia,203,116,2127,F
Myrtle,204,117,2126,F
Lester,205,88,2106,M
Bob,206,89,2103,M
Harvey,207,90,2063,M
Gilbert,208,91,2056,M
Patsy,209,118,2042,F
Sylvia,210,119,2037,F
Ramona,211,120,2036,F
Warren,212,92,2036,M
Jesse,213,93,2030,M
Milton,214,94,2029,M
Mattie,215,121,2028,F
Leona,216,122,2020,F
Christine,217,123,2013,F
Minnie,218,124,1994,F
Arnold,219,95,1979,M
Anita,220,125,1977,F
Roberta,221,126,1971,F
Chester,222,96,1969,M
Douglas,223,97,1965,M
Jimmie,224,98,1952,M
Curtis,225,99,1946,M
Victor,226,100,1941,M
Loretta,227,127,1939,F
Velma,228,128,1930,F
Cecil,229,101,1889,M
Rosa,230,129,1887,F
Eddie,231,102,1875,M
Geneva,232,130,1846,F
Jeanette,233,131,1839,F
Mae,234,132,1766,F
Johnnie,235,103,1765,M
Sara,236,133,1748,F
Roland,237,104,1730,M
Sam,238,105,1730,M
Wallace,239,106,1706,M
Claire,240,134,1699,F
Harriet,241,135,1697,F
Benjamin,242,107,1695,M
Jose,243,108,1692,M
Janice,244,136,1690,F
Stella,245,137,1690,F
Calvin,246,109,1665,M
Jerome,247,110,1663,M
Lena,248,138,1626,F
Manuel,249,111,1626,M
Bruce,250,112,1618,M
Naomi,251,139,1600,F
Jo,252,140,1593,F
Dora,253,141,1584,F
Genevieve,254,142,1583,F
Alberta,255,143,1569,F
Joann,256,144,1550,F
Eunice,257,145,1546,F
Johnny,258,113,1532,M
Bobbie,259,146,1529,F
Mabel,260,147,1516,F
Willard,261,114,1511,M
Carrie,262,148,1510,F
Jimmy,263,115,1489,M
Edgar,264,116,1487,M
Oscar,265,117,1482,M
Muriel,266,149,1463,F
Opal,267,150,1452,F
Marion,268,118,1451,M
Claude,269,119,1449,M
Emily,270,151,1444,F
Junior,271,120,1442,M
Patrick,272,121,1442,M
Billie,273,122,1430,M
Glen,274,123,1427,M
Jennie,275,152,1418,F
Cora,276,153,1389,F
Hubert,277,124,1384,M
Maurice,278,125,1376,M
Rosie,279,154,1366,F
Marguerite,280,155,1361,F
Stephen,281,126,1356,M
Verna,282,156,1342,F
Virgil,283,127,1339,M
Max,284,128,1336,M
Hilda,285,157,1334,F
Lula,286,158,1333,F
Jessie,287,129,1329,M
Constance,288,159,1326,F
Everett,289,130,1309,M
Darlene,290,160,1302,F
Wilbur,291,131,1294,M
Jim,292,132,1290,M
Dean,293,133,1287,M
Beulah,294,161,1279,F
Blanche,295,162,1275,F
Tom,296,134,1270,M
Lola,297,163,1268,F
Larry,298,135,1268,M
Hattie,299,164,1261,F
Leslie,300,136,1259,M
Inez,301,165,1258,F
Erma,302,166,1246,F
Duane,303,137,1246,M
Keith,304,138,1242,M
Hugh,305,139,1229,M
Rudolph,306,140,1220,M
Rachel,307,167,1214,F
Yvonne,308,168,1211,F
Homer,309,141,1206,M
Fannie,310,169,1199,F
Laverne,311,170,1194,F
Caroline,312,171,1192,F
Nicholas,313,142,1192,M
Jeannine,314,172,1183,F
Madeline,315,173,1181,F
Wesley,316,143,1181,M
Imogene,317,174,1179,F
Tommy,318,144,1164,M
Rosalie,319,175,1158,F
Mamie,320,176,1150,F
Joy,321,177,1138,F
Ada,322,178,1129,F
Flora,323,179,1124,F
Luther,324,145,1120,M
Lila,325,180,1108,F
Alan,326,146,1101,M
Morris,327,147,1090,M
Rebecca,328,181,1084,F
